id,title,duration,view_count,comment_count,like_count,upload_date,duration_string,aspect_ratio
Oub4nMrNTqQ,Top 5 NON-COPYRIGHTED Songs!!!!!,204,139000,639.0,3637.0,20140217,3:24,1.78
p5rGgPZtjDw,Top Subscribed To Channels? BO2 w/ commentary!,338,140276,839.0,4907.0,20130728,5:38,1.78
u6t4jrhs56Q,"Top Youtube ""ShoutOuts""",365,64606,385.0,2093.0,20140709,6:05,1.78
4YHnf3YepwU,Totally 100% Real Epic Ping Pong Trickshots,81,110089,309.0,4542.0,20151211,1:21,1.78
fuhE6PYnRMc,Train Vs Giant Pit,636,301282225,129000.0,6644202.0,20230708,10:36,1.78
JFtlf8RoPZY,Trapped On An Island Until I Build A Boat,1813,133649237,117000.0,2830767.0,20260321,30:13,1.78
pzxtGL9kzPs,Try Not To Get Slimed,32,108481864,12000.0,1258541.0,20260424,32,0.56
Fbl3E_XCQfA,Trying To Fly Using Only Leaf Blowers,781,18463967,28000.0,427544.0,20180301,13:01,1.78
yWnmEPgLroQ,TWITCH STREAMERS REACT TO RECEIVING THOUSANDS FROM SAME GUY!,452,227132,268.0,2300.0,20150713,7:32,1.78
BtCGABBPH9s,Two Years of Youtube.,270,523092,1000.0,10524.0,20140331,4:30,1.78
yuGEB4ZZdUQ,Tying My Shoes In Every State (World Record),910,18184550,40000.0,452847.0,20180316,15:10,1.78
sH48lKbayNU,Unboxing My 200M Subscriber Play Button,45,252864134,55000.0,14656463.0,20240229,45,0.56
S9PIukDRcvk,Update,261,78659,371.0,2060.0,20140313,4:21,1.78
h5Z36IuyrKc,Vanoss vs Speedy! Which is better?,186,126295,929.0,2827.0,20140216,3:06,1.78
OffgqPzDi7Q,Vanoss vs Speedy! Who is better? Updated.,224,64590,388.0,1688.0,20140820,3:44,1.78
qENpZBzgaUM,VANOSSGAMING IS IN TROUBLE,172,267051,562.0,4076.0,20150727,2:52,1.78
gsWPpE4Rid0,Videos I Could Not Upload...,812,175709749,65000.0,4137064.0,20200430,13:32,1.78
kNLr-cduzuo,Wait... Was He Famous?,13,166537190,32000.0,3698999.0,20260125,13,0.56
zCR6DJX7Kak,Walking Dead Daryl DIED (Fan Reaction To Death),43,188284,534.0,5176.0,20160328,43,1.78
VwWV4JelEzY,Walking Into Random Stores With 100 Dinosaurs,612,33859629,44000.0,894563.0,20180322,10:12,1.78
2Pvt8awds44,Walking Up To Random People With 100 StormTroopers,603,20275203,38000.0,501697.0,20180411,10:03,1.78
AS5CxLCWq-Q,Watching Dance Till You're Dead For 10 Hours,36001,55091313,,2621751.0,20170321,10:00:01,1.78
ZJwX2jTXWwQ,Watching It's Everyday Bro For 10 Hours Straight,36010,28487973,69000.0,824313.0,20170617,10:00:10,1.78
3-f9DEFsh4w,Watching Video Games Is A Waste Of Time????,243,64565,431.0,2078.0,20150905,4:03,1.78
Lx9fRu5ehFo,We Are Better Than Dude Perfect,157,28259856,37000.0,666371.0,20170624,2:37,1.78
YH1-fDzHHpo,we are number one but every one is a bad intro,221,1994919,8100.0,56239.0,20161225,3:41,1.78
CvMRiR4k49Y,We Delivered 100 Pizzas To Random Houses,603,9226954,10000.0,227738.0,20180202,10:03,1.78
MC5h-ShR-S8,"We Drove 3,000 Miles For The World's Best Burger",829,55306734,93000.0,1222600.0,20180609,13:49,1.78
B_7uD3B62MM,Welcome To My Channel!,28,92126,196.0,2099.0,20140818,28,1.78
QNoqAnJOSqU,What Happens If You Get A Copy Right Strike??,232,189883,545.0,4606.0,20150403,3:52,1.78
NV7qmqbS8tM,"What Is Considered A ""Bad Video"" On Youtube????? #karnageRC",251,86285,187.0,1632.0,20150607,4:11,1.78
pzlPJmNyepA,What is Crohn's Disease?????,423,562160,1200.0,18538.0,20150404,7:03,1.78
p6bzNpgbX8Y,What Is Crohns Disease?????,260,323227,628.0,7646.0,20150810,4:20,1.78
zpCwHwWgbsI,What Is Spam404?????,311,64568,371.0,1519.0,20150715,5:11,1.78
b_o8cz0ZNdk,What Is Swatting? Why I hate It!,258,106458,248.0,2495.0,20150705,4:18,1.78
qBiZA4QDsj0,What Is Youtube Red? Should I Buy Youtube Red?,279,116208,344.0,3924.0,20160210,4:39,1.78
IDrS_TrjuK4,What Is Youtube Terms Of Service?????,249,65503,265.0,1473.0,20150707,4:09,1.78
JUiijjJOInw,What It Takes To Be A Full Time Youtuber...,281,67748,486.0,2029.0,20140327,4:41,1.78
rF00lQ_upzg,"Whatever You Hold Onto, You Keep",26,74824224,12000.0,980108.0,20251202,26,0.56
jRURlbRAUhI,Whats That Song Name?,112,201072,1400.0,7586.0,20151224,1:52,1.78
BKJy7BFP3Is,WHERE IS MY COOKIE?????,161,131179,1200.0,12498.0,20160424,2:41,1.78
9Xeepzg1B8I,Which Celebrity Punches The Hardest?,47,189156830,10000.0,3602864.0,20250919,47,0.56
MLN6TRB9Jxw,Who Are The Worst Youtubers?????,216,301181,433.0,4430.0,20150301,3:36,1.78
k9zko79_3_I,Who Founded Faze? Who Created Faze Clan?,325,2067486,3700.0,72902.0,20160318,5:25,1.78
AWBsoArakNY,Who Has The Fastest Reaction Time?,31,90338413,8600.0,1850744.0,20251125,31,0.56
_JUlWtSCNbs,Who's The Strongest Streamer?,26,534498274,18000.0,7037553.0,20260403,26,0.56
wNuxirsrwBk,Why Are Things Unbalanced In Video Games?????,209,106928,187.0,1470.0,20150528,3:29,1.78
PJyWmlWNor8,WHY DO THEY SELL THIS ON AMAZON?,511,8867410,12000.0,713939.0,20161218,8:31,1.78
w40Z8aT5fpQ,Why Do We Do Things That Are Bad For Us?????,203,64570,295.0,1932.0,20150514,3:23,1.78
4cX-w-ia0RU,Why Do Youtubers Ask For Likes?,201,183215,670.0,12084.0,20160327,3:21,1.78
3IQdDBwc42o,Why Does This Video Have No Thumbnail?,181,110833,450.0,4267.0,20151215,3:01,1.78
p-KVD5rA_Cw,Why Google Does Not Care What We Think....,179,504611,812.0,7898.0,20131117,2:59,1.78
bB99NdUoxEQ,Why I Changed My Channel Name,196,158102,354.0,3791.0,20150503,3:16,1.78
XBe57FyB2xU,Why I deleted Today's First Upload,115,69098,204.0,1611.0,20150716,1:55,1.78
IAbX0FwX-GY,Why I Haven't Been Uploading,362,905406,1800.0,,20130325,6:02,1.76
TDiXxsQ0w2Q,Why I Haven’t Been Uploading,354,59406689,94000.0,2779594.0,20200917,5:54,1.78
Lwt_VThQIdM,"Why I Sold My PS4, Not A Gaming Channel???",245,64561,336.0,2375.0,20150918,4:05,1.78
syMozMiJneM,Why I Stopped Playing Video Games - Video Game Commentary,284,71163,222.0,1776.0,20151025,4:44,1.78
MUQCwdkEbq0,Why I Was Not Uploading,95,66929,222.0,1386.0,20150321,1:35,1.78
dDVFnfCwjHA,Will A Basketball Boat Hold My Weight?,30,413952288,7900.0,10378995.0,20241011,30,0.56
Jo7sfpeWqwE,Will A Guitar Boat Hold My Weight?,20,772030848,15000.0,18121407.0,20240905,20,0.56
897gvApD6V4,Will a Zebra Subscribe to me?,8,682449844,21000.0,3231899.0,20260401,8,0.56
yy-Nt0dRhNI,Winner Picks Our Honeymoon,51,114336984,16000.0,1951764.0,20260421,51,0.56
NZR4WEjpOQg,Winning A Game Of Fortnite In The Middle Of The Ocean,583,31556879,46000.0,779576.0,20180425,9:43,1.78
x9TQ6culXIA,"World's Biggest YouTubers Fight for $1,000,000",724,106940739,83000.0,3130907.0,20211216,12:04,1.78
FWAdfuPpLOc,World's Fastest Car Vs Cheetah!,1236,234666739,47000.0,3529530.0,20250705,20:36,1.78
hCuqh2NU2Yg,World's Fastest Date,32,210359078,17000.0,3388743.0,20260512,32,0.56
dvdGkRK5a_0,WORLD'S FIRST BLACK OPS 3 GUN SYNC!!,81,77974,170.0,1748.0,20150622,1:21,1.78
qrIh-ZHN4-E,World's Hottest Substance Vs Coldest Substance,712,97763087,53000.0,1788537.0,20180630,11:52,1.78
UtnsWzaoRtg,World's Largest Game Of Dodgeball,676,93861940,56000.0,1709488.0,20190712,11:16,1.78
3OFj6l2tQ9s,World's Most Dangerous Trap!,1173,349365643,149000.0,6743241.0,20231007,19:33,1.78
Ah_uuTwGOYU,World's Strongest Man Vs Robot,1103,128385070,67000.0,2109656.0,20251122,18:23,1.78
QqIG0R-KpGk,World's Worst Thieves,209,106890,194.0,2267.0,20150728,3:29,1.78
Cs-kyTJso-A,Worlds Biggest Ball Of TNT Minecraft!  Challenge Video!,104,673778,1700.0,19743.0,20130809,1:44,1.78
PWirijQkH4M,World’s Deadliest Obstacle Course!,1705,431414894,139000.0,6858234.0,20240615,28:25,1.78
686PL7rt654,World’s Fastest Dinner Date,34,330737694,14000.0,4151844.0,20251003,34,0.56
3dxksf0CzS8,World’s Fastest Robbers,32,349666474,15000.0,6311739.0,20250502,32,0.56
vBpQ1SlfVtU,World’s Largest Dominoes Vs Store,898,278001388,144000.0,5828667.0,20230902,14:58,1.78
3jS_yEK8qVI,World’s Most Dangerous Escape Room!,481,291109313,129000.0,5567163.0,20220129,8:01,1.78
n7x4Jj9pdH8,World’s Most Expensive Bed,47,558017907,39000.0,21924259.0,20231031,47,0.56
jGAJCAuV3pQ,World’s Most Expensive Coffee,33,285131080,28000.0,11408240.0,20231019,33,0.56
YyNz4--6fro,World’s Smartest Dog,11,292990229,35000.0,10808941.0,20240516,11,0.56
hRj5qNfkdO0,WORST BANNERS ON YOUTUBE #1,216,688102,3600.0,19096.0,20160613,3:36,1.78
FmjsePPBbdU,WORST MEMES AND TRENDS ON YOUTUBE!,230,652024,1300.0,13054.0,20160501,3:50,1.78
2XVcLrB7B3Y,Worst Minecraft Saw Trap Ever???,156,34677293,159000.0,1418227.0,20120220,2:36,1.96
zExxMxcoJ6A,Worst MrBeast6000 Intros?? (Fan Made!),132,501901,1600.0,13428.0,20151130,2:12,1.78
uAFGIQPWL54,Worst Reviews On Amazon #1 (Minecraft Edition),127,722873,1300.0,17283.0,20160626,2:07,1.78
qjGNBluF6_I,WORST REVIEWS ON AMAZON #2 HOW IS THIS LEGAL?,286,1207367,5000.0,45888.0,20160702,4:46,1.78
TIIU1ivhLKs,WORST REVIEWS ON AMAZON #4 *FUNNY*,203,1661219,3500.0,124076.0,20160821,3:23,1.78
5bCyFf8lSfk,Worst Thumbnails On Youtube #2 - Cringe,133,296697,550.0,10282.0,20160410,2:13,1.78
SaDDjW9Rw-M,WORST THUMBNAILS ON YOUTUBE #3,183,945371,1700.0,35324.0,20160621,3:03,1.78
VqhjiwmGNKA,WORST THUMBNAILS ON YOUTUBE,156,638583,1100.0,24832.0,20160228,2:36,1.78
fO5FwBcCJBY,"Would You Date Him for $10,000?",32,161880819,24000.0,3855589.0,20251212,32,0.56
se50viFJ0AQ,Would You Fly To Paris For A Baguette?,47,1749574192,128000.0,58160553.0,20221208,47,0.56
Y4-gFIfGXiQ,Would you go on a Blind Date in Italy?,50,590956882,29000.0,24309074.0,20230415,50,0.56
x7yv72s8h0o,Would You Go On Vacation With A Stranger?,63,422299602,30000.0,9975511.0,20250429,1:03,0.56
8kggT2ej-lo,Would You Pet a Cheetah in Africa?,38,978221477,38000.0,29275504.0,20230501,38,0.56
urtFrxDUV6c,"Would You Quit School For $100,000?",612,190680070,82000.0,3709040.0,20210710,10:12,1.78
_qAJMXfL6o0,"Would You Rather Have $100,000 OR This Mystery Key?",1075,289030970,121000.0,4271778.0,20200613,17:55,1.78
Vl3swga-Xrk,"Would You Rather Have A Giant Diamond or $100,000?",744,208677079,71000.0,3087025.0,20200926,12:24,1.78
s1ax8Tx_Jz0,Would YOU Rather Have A Lamborghini or This House?,1105,234743888,150000.0,4180571.0,20200822,18:25,1.78
uyiG6uw-6pA,"Would You Risk Drowning for $500,000?",1546,211890433,43000.0,3269679.0,20250426,25:46,1.78
fMfipiV_17o,"Would You Sit In Snakes For $10,000?",846,403700450,139000.0,5785875.0,20210410,14:06,1.78
8_gdcaX9Xqk,"Would You Split Or Steal $250,000?",59,233253480,30000.0,11878499.0,20240503,59,0.56
IcuJ3vO_t3k,Would You Steal Money From A Stranger?,27,81088941,10000.0,2094574.0,20260306,27,0.56
LnlKwzc_TNA,"Would You Swim With Sharks For $100,000?",540,207066398,86000.0,4174035.0,20220319,9:00,1.78
EdT5Z16Y5WE,"Would Your Dog Pick $10,000 or Steak?",32,54927056,11000.0,1218857.0,20260429,32,0.56
NfhuGUyWYfQ,Would Your Grandma Go Skydiving?,42,96649747,9300.0,2579627.0,20250926,42,0.56
m8qGlpcfAIw,Xbox One Destroyer? COD Advertisement Is Free,247,64700,306.0,1802.0,20150818,4:07,1.78
Uxc84UUrVHk,You Can Stop Child Labor,57,115050782,27000.0,4293248.0,20250411,57,0.56
NjlP2_l1Wr0,"You Lose, You Get Shot",36,112960995,6800.0,1849089.0,20250630,36,0.56
W4gBpws7Ug8,YOU ONLY DO YOUTUBE FOR VIEWS,333,91602,290.0,3637.0,20151029,5:33,1.78
xBP9EUQIkNs,"You Pick The Right Cup, You Win $100,000!",1055,36326175,35000.0,972371.0,20181028,17:35,1.78
67Wj-0OyKOM,Youtube ad.,38,596808,444.0,10735.0,20140420,38,1.78
-V3-fhJQZkk,Youtube Collabs? Collabbing with Mr.Beast?,213,125314,225.0,2352.0,20150801,3:33,1.78
460GXJiGCEs,Youtube Dream,270,86064,624.0,2430.0,20140708,4:30,1.78
LYK6SPMtJ_Y,Youtube Grind,200,134258,231.0,3142.0,20140628,3:20,1.78
0tZCQ25fsoI,Youtube In 10 Years?????,186,1694201,12000.0,115920.0,20150630,3:06,1.78
kGaq-Qi9hoE,"Youtube Networking - Aka Fake Likes, Subs, And Comments",267,79345,816.0,3260.0,20150821,4:27,1.78
XDe5f8BEvwY,"Youtube Networks Requirerments. (Machinima, TGN, 8byte....)",285,100522,197.0,1458.0,20140401,4:45,1.78
Wt6cMjn3YLg,YOUTUBE RED STEALS CONTENT CREATORS MONEY? What Is Youtube Red?,326,65303,210.0,2440.0,20151021,5:26,1.78
PKtnafFtfEo,YOUTUBE REWIND: 2020,391,73488326,272000.0,5015571.0,20210101,6:31,1.78
UXw9jqgJNNc,"Youtube Stat News - Vevo Gets 10 Bil. Views A Month, Channel Milestones, and more!",328,64562,824.0,2511.0,20150521,5:28,1.78
ajJbMGq9AS4,"Youtube ""Freinds""",279,112227,216.0,1678.0,20150523,4:39,1.78
5UPa_hu5opg,Youtube,277,111879,238.0,2458.0,20150414,4:37,1.78
JlUzoQN9FWw,Youtubers Analytic's Explained,217,69668,172.0,1573.0,20150306,3:37,1.78
-rdYtmUejSE,Yup I is the best at the game.,416,312548,580.0,5610.0,20140405,6:56,1.78
h77pHTSPSiw,"""Beast"" Channel Trailer",120,76877,239.0,1944.0,20140328,2:00,1.78
